year,date,section_id,text,fallacy,subcategory,speaker,complete_date,filename,component_id,component_span,component_text
1960,21Oct,9,Franklin Roosevelt said in 1936 that that generation of Americans had a rendezvous with destiny.,Appeal to Emotion,Flag waving,KENNEDY,21 10 1960,4_1960,T439,54767 54862,Franklin Roosevelt said in 1936 that that generation of Americans had a rendezvous with destiny
1960,21Oct,9,I believe in 1960 and sixty-one and two and three we have a rendezvous with destiny.,Appeal to Emotion,Flag waving,KENNEDY,21 10 1960,4_1960,T440,54864 54947,I believe in 1960 and sixty-one and two and three we have a rendezvous with destiny
2000,17Oct,11,"We're America, and we believe in our future and we know we have the ability to shape our future.",Appeal to Emotion,Flag waving,GORE,17 10 2000,28_2000,T124,60114 60138,we believe in our future
1992,15Oct,11,It's the US that's taken the lead in humanitarian aid into Bosnia. We're doing this all around the world.,Appeal to Emotion,Flag waving,BUSH,15 10 1992,21_1992,T135,1680 1745,It's the US that's taken the lead in humanitarian aid into Bosnia
1988,25Sep,2,It's very unfair to the average taxpayer who pays his taxes and pays them on time to permit these monies to go uncollected.,Appeal to Emotion,Flag waving,DUKAKIS,25 9 1988,13_1988,T385,11567 11690,It's very unfair to the average taxpayer who pays his taxes and pays them on time to permit these monies to go uncollected.
2000,03Oct,1,. I think it's the hard-working people of America's money and I want to share some of that money with you so you have more money to build and save and dream for your families,Appeal to Emotion,Flag waving,BUSH,3 10 2000,25_2000,T46,6580 6635,I think it's the hard-working people of America's money
2000,17Oct,10,Government ought to stand on the side of parents.,Appeal to Emotion,Flag waving,BUSH,17 10 2000,28_2000,T64,55008 55056,Government ought to stand on the side of parents
2000,17Oct,10,"Ours is a great land, and one of the reasons why is because we're free.",Appeal to Emotion,Flag waving,BUSH,17 10 2000,28_2000,T73,56141 56161,Ours is a great land
2004,08Oct,17,"I believe America's best days are ahead of us. I'm an optimist, but we have to make the right choices, to be fiscally responsible and to create the new jobs of the future.",Appeal to Emotion,Flag waving,KERRY,8 10 2004,31_2004,T248,15371 15381,we have to
2004,08Oct,17,We're on the move.,Appeal to Emotion,Flag waving,BUSH,8 10 2004,31_2004,T424,89674 89691,We're on the move
2004,13Oct,6,We got to have health care for all Americans.,Appeal to Emotion,Flag waving,KERRY,13 10 2004,32_2004,T683,33512 33556,We got to have health care for all Americans
2016,09Oct,6,"I think Aleppo is a disaster, humanitarian-wise.",Appeal to Emotion,Flag waving,TRUMP,9 10 2016,42_2016,T534,64403 64450,"I think Aleppo is a disaster, humanitarian-wise"
2000,17Oct,9,"And you guys have been having a hard time, and I want to fight for you.",Appeal to Emotion,Flag waving,GORE,17 10 2000,28_2000,T437,11833 11856,I want to fight for you
2004,30Sep,3,The American people decide.,Appeal to Emotion,Flag waving,BUSH,30 9 2004,29_2004,T469,37294 37320,The American people decide
2012,16Oct,4,"This is not just a women's issue, this is a family issue, this is a middle-class issue, and that's why we've got to fight for it.",Appeal to Emotion,Flag waving,OBAMA,16 10 2012,39_2012,T533,38232 38257,we've got to fight for it
1992,15Oct,4,I'll take the pledge because I know the American people want to talk about issues and not tabloid journalism.,Appeal to Emotion,Flag waving,PEROT,15 10 1992,21_1992,T525,2323 2343,I'll take the pledge
1992,15Oct,4,"I've got 5.5 million hard-working people who put me on the ballot, and I belong to them.",Appeal to Emotion,Flag waving,PEROT,15 10 1992,21_1992,T539,3655 3720,I've got 5.5 million hard-working people who put me on the ballot
2008,15Oct,1,"They're innocent victims of greed and excess on Wall Street and as well as Washington, D.C. And they're angry, and they have every reason to be angry.",Appeal to Emotion,Flag waving,MCCAIN,15 10 2008,36_2008,T1,3222 3256,they have every reason to be angry
2008,15Oct,1,"We need to cut the business tax rate in America. We need to encourage business.  Now, of all times in America, we need to cut people's taxes. We need to encourage business, create jobs, not spread the wealth around.",Appeal to Emotion,Flag waving,MCCAIN,15 10 2008,36_2008,T91,12260 12307,We need to cut the business tax rate in America
1996,09Oct,9,"Civility, responsibility, racial reconciliation, healing the wounds of our country has to be one of the greatest, most singularly important goals for this country here on the edge of the 21st Century.",Appeal to Emotion,Flag waving,KEMP,9 10 1996,23_1996,T577,63925 64124,"Civility, responsibility, racial reconciliation, healing the wounds of our country has to be one of the greatest, most singularly important goals for this country here on the edge of the 21st Century"
2012,16Oct,10,What I will do as president is make sure it's more attractive to come to America again.,Appeal to Emotion,Flag waving,ROMNEY,16 10 2012,39_2012,T107,88064 88150,What I will do as president is make sure it's more attractive to come to America again
2012,16Oct,10,"I want to make America the most attractive place in the world for entrepreneurs, for small business, for big business, to invest and grow in America.",Appeal to Emotion,Flag waving,ROMNEY,16 10 2012,39_2012,T111,88456 88604,"I want to make America the most attractive place in the world for entrepreneurs, for small business, for big business, to invest and grow in America"
1992,13Oct,1,America is the mockery of the world.,Appeal to Emotion,Flag waving,QUAYLE,13 10 1992,18_1992,T36,4464 4572,"In St. Louis, Missouri, in June of this year, Bill Clinton said this: ""America is the mockery of the world."""
1992,13Oct,1,I am here because I have in my brain and in my heart what it takes to lead America through tough times.,Appeal to Emotion,Flag waving,STOCKDALE,13 10 1992,18_1992,T72,6439 6523,I have in my brain and in my heart what it takes to lead America through tough times
1992,13Oct,4,"Now when I heard George Bush say at the convention in Houston, that when he heard the phrase ""we won the Cold War,"" it made him wonder who the ""we"" was. Well, I want to tell you, President Bush, the ""we"" is the people of the US of America.",Appeal to Emotion,Flag waving,GORE,13 10 1992,18_1992,T244,907 909,No
1988,25Sep,7,"Were ready to go to work at the state and local level, all of us. I know the private sector is. People are all over the country.",Appeal to Emotion,Flag waving,DUKAKIS,25 9 1988,13_1988,T768,50022 50050,I know the private sector is
1988,25Sep,13,"But in the final analysis-in the final analysis, the person goes into that voting booth, they're going to say, â‰¥Who has the values I believe in? Who has the experience that we trust? Who has the integrity and stability to get the job done?â‰¤ My fellow Americans, I am that man and I ask for your support.",Appeal to Emotion,Flag waving,BUSH,25 9 1988,13_1988,T285,85272 85309,Who has the experience that we trust?
1988,25Sep,13,"They made sure their sons understood that this was the greatest country in the world, that those of us especially who were the sons and daughters of immigrants had a special responsibility to give something to the country that had opened up its arms to our parents and given so much to them.I believe in the American dream.",Appeal to Emotion,Flag waving,DUKAKIS,25 9 1988,13_1988,T292,2449 2533,They made sure their sons understood that this was the greatest country in the world
1996,09Oct,6,"I believe, and Bob Dole believes, is causing not only problems for this country throughout the world, but particularly here at home.",Appeal to Emotion,Flag waving,KEMP,9 10 1996,23_1996,T402,45175 45375,"the mixed message, the ambiguities of U.S. foreign policy, uh are -- I believe, and Bob Dole believes, is causing not only problems for this country throughout the world, but particularly here at home"
2000,05Oct,4,I think this is an opportunity for the United States to test President Putin of Russia.,Appeal to Emotion,Flag waving,CHENEY,5 10 2000,26_2000,T454,26934 27020,I think this is an opportunity for the United States to test President Putin of Russia
2020,22Oct,1,They’re all the United States.,Appeal to Emotion,Flag waving,BIDEN,22 10 2020,45_2020,,,
2020,22Oct,1,They’re the red states.,Appeal to Emotion,Flag waving,BIDEN,22 10 2020,45_2020,T36,19468 19491,They're the red states.
2020,22Oct,5,Will you remember that Texas? Will you remember that Pennsylvania? Oklahoma? Ohio?,Appeal to Emotion,Flag waving,,22 10 2020,45_2020,,,
2020,29Sep,1,The American people have a right to have a say in who the Supreme Court nominee is and that say occurs when they vote for United States Senators and when they vote for the President of United States.,Appeal to Emotion,Flag waving,,29 9 2020,46_2020,,,
2020,29Sep,1,American people should speak. You should go out and vote. You’re voting now. Vote and let your Senators know how strongly you feel.,Appeal to Emotion,Flag waving,,29 9 2020,46_2020,,,
2020,29Sep,4,"It’s about your family, the American people",Appeal to Emotion,Flag waving,BIDEN,29 9 2020,46_2020,T274,55213 55228,It's about you.
2020,29Sep,4,"You, the American people. It’s about you. That’s what we’re talking about here.",Appeal to Emotion,Flag waving,BIDEN,29 9 2020,46_2020,T274,55213 55228,It's about you.
2020,29Sep,5,"people left behind, there, were heroes.",Appeal to Emotion,Flag waving,,29 9 2020,46_2020,,,
2020,7Oct,1,"So I want to ask the American people, how calm were you when you were panicked about where you’re going to get your next roll of toilet paper? How calm were you when your kids were sent home from school and you didn’t know when they could go back?",Appeal to Emotion,Flag waving,,7 10 2020,44_2020,T498,39957 39964,you did
